Date,Company,Ticker,Open,High,Low,Close,Volume
2023-11-24,ICICI Bank,ICICIBANK.NS,906.64,915.4,905.36,914.41,7452002
2023-11-28,ICICI Bank,ICICIBANK.NS,913.92,916.04,906.84,910.57,14231987
2023-11-29,ICICI Bank,ICICIBANK.NS,915.89,925.92,911.07,924.45,11680078
2023-11-30,ICICI Bank,ICICIBANK.NS,923.81,925.68,913.23,919.87,23950292
2023-12-01,ICICI Bank,ICICIBANK.NS,920.86,936.65,917.95,931.43,16986046
2023-12-04,ICICI Bank,ICICIBANK.NS,948.16,978.81,945.9,975.21,33131257
2023-12-05,ICICI Bank,ICICIBANK.NS,986.33,999.37,979.0,997.11,31378461
2023-12-06,ICICI Bank,ICICIBANK.NS,997.65,999.86,984.12,987.07,18786590
2023-12-07,ICICI Bank,ICICIBANK.NS,980.28,986.04,972.21,982.89,11841945
2023-12-08,ICICI Bank,ICICIBANK.NS,978.46,996.52,977.23,994.55,16116363
2023-12-11,ICICI Bank,ICICIBANK.NS,990.86,1003.55,988.45,1000.7,11714606
2023-12-12,ICICI Bank,ICICIBANK.NS,1000.7,1004.53,992.33,999.32,12380856
2023-12-13,ICICI Bank,ICICIBANK.NS,998.43,1004.24,992.92,997.55,15887040
2023-12-14,ICICI Bank,ICICIBANK.NS,1005.76,1023.23,1004.78,1016.98,16317672
2023-12-15,ICICI Bank,ICICIBANK.NS,1026.82,1026.87,1009.16,1020.67,14306067
2023-12-18,ICICI Bank,ICICIBANK.NS,1013.34,1013.34,1001.58,1004.98,8592711
2023-12-19,ICICI Bank,ICICIBANK.NS,1008.96,1008.96,996.27,999.07,10094256
2023-12-20,ICICI Bank,ICICIBANK.NS,1005.52,1005.52,985.84,990.42,16490281
2023-12-21,ICICI Bank,ICICIBANK.NS,980.48,994.6,973.25,988.2,18064916
2023-12-22,ICICI Bank,ICICIBANK.NS,986.78,993.27,975.61,978.26,20881976
2023-12-26,ICICI Bank,ICICIBANK.NS,978.86,981.41,973.94,979.05,14339699
2023-12-27,ICICI Bank,ICICIBANK.NS,981.86,988.69,976.0,986.09,12996468
2023-12-28,ICICI Bank,ICICIBANK.NS,991.74,995.38,982.99,989.68,24915990
2023-12-29,ICICI Bank,ICICIBANK.NS,987.86,992.29,977.67,980.53,12280140
2024-01-01,ICICI Bank,ICICIBANK.NS,975.56,988.64,975.02,983.28,7683792
2024-01-02,ICICI Bank,ICICIBANK.NS,980.92,981.56,964.44,966.41,16263825
2024-01-03,ICICI Bank,ICICIBANK.NS,968.82,972.07,959.37,968.18,16826752
2024-01-04,ICICI Bank,ICICIBANK.NS,970.49,973.2,966.06,971.23,22789140
2024-01-05,ICICI Bank,ICICIBANK.NS,972.07,982.2,967.93,977.67,14875499
2024-01-08,ICICI Bank,ICICIBANK.NS,977.97,982.1,964.49,966.16,8393164
2024-01-09,ICICI Bank,ICICIBANK.NS,970.34,978.95,959.67,963.95,14660414
2024-01-10,ICICI Bank,ICICIBANK.NS,958.59,978.9,958.59,977.04,9409181
2024-01-11,ICICI Bank,ICICIBANK.NS,979.25,982.4,970.94,975.17,6451345
2024-01-12,ICICI Bank,ICICIBANK.NS,978.76,992.43,975.76,987.32,12255743
2024-01-15,ICICI Bank,ICICIBANK.NS,987.32,995.34,983.14,993.56,12388044
2024-01-16,ICICI Bank,ICICIBANK.NS,989.87,999.42,988.4,992.78,11505126
2024-01-17,ICICI Bank,ICICIBANK.NS,971.97,991.55,961.0,965.92,41914771
2024-01-18,ICICI Bank,ICICIBANK.NS,958.24,978.26,954.5,970.44,17902484
2024-01-19,ICICI Bank,ICICIBANK.NS,975.31,994.6,971.62,983.09,23271148
2024-01-23,ICICI Bank,ICICIBANK.NS,1042.02,1042.32,1004.73,1012.45,50797448
2024-01-24,ICICI Bank,ICICIBANK.NS,1012.85,1019.24,980.58,983.09,34578943
2024-01-25,ICICI Bank,ICICIBANK.NS,982.3,998.73,972.21,993.66,28315035
2024-01-29,ICICI Bank,ICICIBANK.NS,1003.55,1015.36,993.71,1000.01,14078922
2024-01-30,ICICI Bank,ICICIBANK.NS,998.58,1007.34,991.74,1000.5,16085742
2024-01-31,ICICI Bank,ICICIBANK.NS,1000.4,1022.24,987.07,1011.57,25627447
2024-02-01,ICICI Bank,ICICIBANK.NS,1017.28,1017.28,1000.99,1008.62,13058880
2024-02-02,ICICI Bank,ICICIBANK.NS,1020.37,1033.07,1005.17,1007.49,14774650
2024-02-05,ICICI Bank,ICICIBANK.NS,1006.01,1009.9,995.78,1006.99,12948430
2024-02-06,ICICI Bank,ICICIBANK.NS,1007.04,1018.21,1000.3,1009.85,12886927
2024-02-07,ICICI Bank,ICICIBANK.NS,1011.42,1014.91,996.66,1005.67,16410895
2024-02-08,ICICI Bank,ICICIBANK.NS,1007.58,1011.67,969.36,973.35,20565502
2024-02-09,ICICI Bank,ICICIBANK.NS,972.9,997.4,969.61,994.4,12799837
2024-02-12,ICICI Bank,ICICIBANK.NS,994.11,995.88,969.36,980.04,8050066
2024-02-13,ICICI Bank,ICICIBANK.NS,989.78,1010.49,984.17,1003.35,18706292
2024-02-14,ICICI Bank,ICICIBANK.NS,993.27,1019.0,991.3,1006.21,17878720
2024-02-15,ICICI Bank,ICICIBANK.NS,1006.35,1010.09,990.37,1000.25,10069878
2024-02-16,ICICI Bank,ICICIBANK.NS,1006.7,1009.65,1000.5,1006.75,7159395
2024-02-19,ICICI Bank,ICICIBANK.NS,1006.85,1029.13,1006.85,1026.92,9388255
2024-02-20,ICICI Bank,ICICIBANK.NS,1024.26,1035.67,1016.59,1031.84,11293528
2024-02-21,ICICI Bank,ICICIBANK.NS,1039.76,1046.84,1031.1,1034.99,15946325
2024-02-22,ICICI Bank,ICICIBANK.NS,1038.97,1048.81,1023.52,1045.56,13432573
2024-02-23,ICICI Bank,ICICIBANK.NS,1052.74,1052.74,1040.59,1044.18,13142759
2024-02-26,ICICI Bank,ICICIBANK.NS,1036.12,1045.17,1033.56,1037.2,7875941
2024-02-27,ICICI Bank,ICICIBANK.NS,1033.8,1049.01,1029.62,1043.1,10580973
2024-02-28,ICICI Bank,ICICIBANK.NS,1045.86,1047.68,1025.34,1029.33,7730332
2024-02-29,ICICI Bank,ICICIBANK.NS,1026.23,1043.59,1021.75,1035.23,20944844
2024-03-01,ICICI Bank,ICICIBANK.NS,1037.99,1072.37,1037.0,1069.37,14909562
2024-03-04,ICICI Bank,ICICIBANK.NS,1063.57,1077.34,1062.68,1074.73,11424581
2024-03-05,ICICI Bank,ICICIBANK.NS,1068.68,1081.77,1059.14,1070.5,9222544
2024-03-06,ICICI Bank,ICICIBANK.NS,1062.88,1095.59,1062.88,1079.41,21796484
2024-03-07,ICICI Bank,ICICIBANK.NS,1077.29,1077.34,1065.24,1070.4,9963926
2024-03-11,ICICI Bank,ICICIBANK.NS,1070.4,1070.4,1059.39,1061.3,13310362
2024-03-12,ICICI Bank,ICICIBANK.NS,1059.68,1077.14,1038.63,1059.48,21785435
2024-03-13,ICICI Bank,ICICIBANK.NS,1059.78,1072.08,1055.84,1066.47,24855870
2024-03-14,ICICI Bank,ICICIBANK.NS,1062.58,1079.41,1057.71,1066.12,14231421
2024-03-15,ICICI Bank,ICICIBANK.NS,1054.71,1068.73,1052.74,1062.93,66192734
2024-03-18,ICICI Bank,ICICIBANK.NS,1057.71,1067.31,1042.95,1063.76,8769440
2024-03-19,ICICI Bank,ICICIBANK.NS,1061.06,1071.19,1057.91,1066.47,16708715
2024-03-20,ICICI Bank,ICICIBANK.NS,1062.58,1072.42,1050.28,1067.01,18725251
2024-03-21,ICICI Bank,ICICIBANK.NS,1074.39,1082.26,1061.75,1064.35,19992607
2024-03-22,ICICI Bank,ICICIBANK.NS,1063.71,1076.06,1061.3,1072.72,17214415
2024-03-26,ICICI Bank,ICICIBANK.NS,1063.57,1071.59,1059.58,1066.22,13367635
2024-03-27,ICICI Bank,ICICIBANK.NS,1066.22,1074.88,1062.14,1066.27,26907245
2024-03-28,ICICI Bank,ICICIBANK.NS,1067.5,1087.23,1067.5,1075.67,22070566
2024-04-01,ICICI Bank,ICICIBANK.NS,1078.37,1085.16,1076.8,1081.92,10848191
2024-04-02,ICICI Bank,ICICIBANK.NS,1076.8,1076.8,1061.84,1063.76,14380396
2024-04-03,ICICI Bank,ICICIBANK.NS,1057.66,1066.17,1054.96,1059.83,15477184
2024-04-04,ICICI Bank,ICICIBANK.NS,1067.26,1068.29,1046.3,1061.45,21419689
2024-04-05,ICICI Bank,ICICIBANK.NS,1052.74,1068.49,1050.24,1065.93,15340637
2024-04-08,ICICI Bank,ICICIBANK.NS,1060.96,1074.14,1058.94,1069.62,8023461
2024-04-09,ICICI Bank,ICICIBANK.NS,1074.34,1097.26,1070.75,1089.2,12298463
2024-04-10,ICICI Bank,ICICIBANK.NS,1093.03,1098.54,1087.33,1091.51,10598000
2024-04-12,ICICI Bank,ICICIBANK.NS,1085.7,1093.92,1078.13,1086.59,12216657
2024-04-15,ICICI Bank,ICICIBANK.NS,1082.46,1088.31,1059.24,1060.96,10526597
2024-04-16,ICICI Bank,ICICIBANK.NS,1053.29,1057.27,1045.56,1049.84,11278092
2024-04-18,ICICI Bank,ICICIBANK.NS,1056.68,1060.66,1033.51,1038.43,16564216
2024-04-19,ICICI Bank,ICICIBANK.NS,1035.97,1054.71,1031.2,1050.04,11284433
2024-04-22,ICICI Bank,ICICIBANK.NS,1061.4,1071.14,1053.09,1069.13,10346714
2024-04-23,ICICI Bank,ICICIBANK.NS,1082.26,1082.26,1065.24,1072.67,9848215
2024-04-24,ICICI Bank,ICICIBANK.NS,1074.64,1080.69,1071.44,1079.06,5461309
2024-04-25,ICICI Bank,ICICIBANK.NS,1072.42,1107.5,1072.37,1095.79,19905338
2024-04-26,ICICI Bank,ICICIBANK.NS,1094.21,1101.94,1084.97,1090.03,14190059
2024-04-29,ICICI Bank,ICICIBANK.NS,1090.13,1144.69,1090.03,1141.44,28578063
2024-04-30,ICICI Bank,ICICIBANK.NS,1141.24,1150.69,1128.26,1131.85,29568491
2024-05-02,ICICI Bank,ICICIBANK.NS,1124.57,1136.87,1114.97,1121.07,25118334
2024-05-03,ICICI Bank,ICICIBANK.NS,1122.89,1138.73,1117.14,1123.63,19933604
2024-05-06,ICICI Bank,ICICIBANK.NS,1123.14,1139.77,1119.75,1127.81,14970524
2024-05-07,ICICI Bank,ICICIBANK.NS,1129.44,1134.16,1108.14,1113.65,15097728
2024-05-08,ICICI Bank,ICICIBANK.NS,1108.38,1113.74,1098.05,1104.89,19913090
2024-05-09,ICICI Bank,ICICIBANK.NS,1102.48,1110.65,1092.1,1097.71,12229853
2024-05-10,ICICI Bank,ICICIBANK.NS,1099.97,1110.69,1094.12,1099.04,8573656
2024-05-13,ICICI Bank,ICICIBANK.NS,1094.46,1112.42,1088.85,1109.81,9707983
2024-05-14,ICICI Bank,ICICIBANK.NS,1107.74,1109.71,1100.51,1102.48,8944262
2024-05-15,ICICI Bank,ICICIBANK.NS,1104.0,1109.61,1095.54,1106.22,10743423
2024-05-16,ICICI Bank,ICICIBANK.NS,1114.73,1118.22,1094.85,1112.81,14265565
2024-05-17,ICICI Bank,ICICIBANK.NS,1112.81,1125.55,1102.53,1112.27,8641784
2024-05-21,ICICI Bank,ICICIBANK.NS,1104.1,1115.52,1098.25,1102.87,10452900
2024-05-22,ICICI Bank,ICICIBANK.NS,1106.86,1107.74,1080.39,1093.18,17527411
2024-05-23,ICICI Bank,ICICIBANK.NS,1097.56,1118.66,1093.48,1116.2,13787687
2024-05-24,ICICI Bank,ICICIBANK.NS,1111.78,1116.7,1106.02,1113.69,6312670
2024-05-27,ICICI Bank,ICICIBANK.NS,1113.65,1129.29,1103.46,1111.58,11599857
2024-05-28,ICICI Bank,ICICIBANK.NS,1114.24,1116.89,1106.86,1108.78,9311718
2024-05-29,ICICI Bank,ICICIBANK.NS,1097.07,1105.43,1080.78,1084.23,19268547
2024-05-30,ICICI Bank,ICICIBANK.NS,1079.31,1102.92,1079.21,1095.74,15255387
2024-05-31,ICICI Bank,ICICIBANK.NS,1099.97,1112.37,1093.33,1102.97,26197718
2024-06-03,ICICI Bank,ICICIBANK.NS,1151.13,1154.08,1117.97,1141.29,25699977
2024-06-04,ICICI Bank,ICICIBANK.NS,1139.23,1140.7,1036.56,1054.17,43476837
2024-06-05,ICICI Bank,ICICIBANK.NS,1067.5,1105.14,1034.1,1090.77,42172104
2024-06-06,ICICI Bank,ICICIBANK.NS,1099.97,1099.97,1078.92,1092.49,18574162
2024-06-07,ICICI Bank,ICICIBANK.NS,1092.49,1110.1,1085.8,1103.61,17197635
2024-06-10,ICICI Bank,ICICIBANK.NS,1098.0,1114.92,1097.12,1105.68,10851455
2024-06-11,ICICI Bank,ICICIBANK.NS,1101.69,1110.84,1093.08,1100.17,12250002
2024-06-12,ICICI Bank,ICICIBANK.NS,1102.92,1115.12,1094.07,1101.5,16096514
2024-06-13,ICICI Bank,ICICIBANK.NS,1104.1,1105.09,1087.18,1089.49,12494254
2024-06-14,ICICI Bank,ICICIBANK.NS,1096.03,1096.03,1081.72,1087.82,11377979
2024-06-18,ICICI Bank,ICICIBANK.NS,1095.99,1116.75,1083.44,1104.74,18306176
2024-06-19,ICICI Bank,ICICIBANK.NS,1109.76,1146.75,1107.99,1125.99,34309514
2024-06-20,ICICI Bank,ICICIBANK.NS,1135.44,1141.29,1117.19,1138.14,15475933
2024-06-21,ICICI Bank,ICICIBANK.NS,1144.79,1151.03,1132.09,1139.96,69259425
2024-06-24,ICICI Bank,ICICIBANK.NS,1136.03,1156.69,1134.06,1151.23,12210295
2024-06-25,ICICI Bank,ICICIBANK.NS,1151.38,1186.55,1148.82,1178.63,27309845
2024-06-26,ICICI Bank,ICICIBANK.NS,1182.62,1203.13,1174.6,1198.36,25403461
2024-06-27,ICICI Bank,ICICIBANK.NS,1208.54,1215.08,1189.6,1200.23,20516632
2024-06-28,ICICI Bank,ICICIBANK.NS,1207.21,1207.21,1177.06,1180.25,12507092
2024-07-01,ICICI Bank,ICICIBANK.NS,1180.25,1195.75,1172.83,1192.31,8636894
2024-07-02,ICICI Bank,ICICIBANK.NS,1197.37,1197.37,1166.43,1171.4,16153925
2024-07-03,ICICI Bank,ICICIBANK.NS,1177.55,1196.24,1160.43,1182.22,22330897
2024-07-04,ICICI Bank,ICICIBANK.NS,1209.18,1215.03,1194.72,1213.12,15275791
2024-07-05,ICICI Bank,ICICIBANK.NS,1205.24,1222.56,1201.16,1213.51,9535575
2024-07-08,ICICI Bank,ICICIBANK.NS,1209.08,1219.51,1197.28,1215.13,6617190
2024-07-09,ICICI Bank,ICICIBANK.NS,1215.03,1230.04,1209.48,1228.12,13366874
2024-07-10,ICICI Bank,ICICIBANK.NS,1232.55,1232.55,1216.41,1223.15,18226503
2024-07-11,ICICI Bank,ICICIBANK.NS,1226.25,1237.52,1205.29,1218.48,11307116
2024-07-12,ICICI Bank,ICICIBANK.NS,1215.97,1232.69,1210.26,1213.02,12208290
2024-07-15,ICICI Bank,ICICIBANK.NS,1213.21,1218.48,1204.31,1210.11,15612671
2024-07-16,ICICI Bank,ICICIBANK.NS,1210.16,1224.92,1209.18,1219.9,12320605
2024-07-18,ICICI Bank,ICICIBANK.NS,1214.98,1236.19,1211.84,1230.14,10999632
2024-07-19,ICICI Bank,ICICIBANK.NS,1223.94,1230.33,1220.25,1228.51,7958817
2024-07-22,ICICI Bank,ICICIBANK.NS,1220.0,1225.22,1213.02,1221.13,9958965
2024-07-23,ICICI Bank,ICICIBANK.NS,1221.13,1228.51,1192.95,1206.97,19369832
2024-07-24,ICICI Bank,ICICIBANK.NS,1205.24,1213.76,1182.66,1203.28,20122521
2024-07-25,ICICI Bank,ICICIBANK.NS,1186.06,1198.6,1171.4,1178.58,14154461
2024-07-26,ICICI Bank,ICICIBANK.NS,1170.81,1200.33,1166.82,1187.73,19309265
2024-07-29,ICICI Bank,ICICIBANK.NS,1195.55,1222.71,1184.73,1193.14,28458261
2024-07-30,ICICI Bank,ICICIBANK.NS,1193.44,1211.0,1184.98,1189.95,23972277
2024-07-31,ICICI Bank,ICICIBANK.NS,1199.34,1204.9,1191.47,1195.31,22297629
2024-08-01,ICICI Bank,ICICIBANK.NS,1192.95,1202.93,1187.44,1190.58,8725046
2024-08-02,ICICI Bank,ICICIBANK.NS,1177.7,1182.27,1170.91,1177.25,10735395
2024-08-05,ICICI Bank,ICICIBANK.NS,1162.94,1169.73,1148.18,1153.69,14306771
2024-08-06,ICICI Bank,ICICIBANK.NS,1156.05,1168.55,1142.77,1148.03,13575619
2024-08-07,ICICI Bank,ICICIBANK.NS,1159.94,1160.77,1142.87,1153.54,15753644
2024-08-08,ICICI Bank,ICICIBANK.NS,1148.13,1155.46,1140.21,1145.82,10806438
2024-08-09,ICICI Bank,ICICIBANK.NS,1157.58,1161.9,1150.15,1152.71,8687307
2024-08-12,ICICI Bank,ICICIBANK.NS,1162.03,1169.23,1147.15,1163.82,10860455
2024-08-13,ICICI Bank,ICICIBANK.NS,1174.14,1180.14,1154.69,1159.4,13117927
2024-08-14,ICICI Bank,ICICIBANK.NS,1158.06,1161.09,1144.17,1152.76,13431801
2024-08-16,ICICI Bank,ICICIBANK.NS,1161.04,1183.87,1156.72,1178.16,10961370
2024-08-19,ICICI Bank,ICICIBANK.NS,1181.88,1186.59,1164.32,1166.9,6686394
2024-08-20,ICICI Bank,ICICIBANK.NS,1165.21,1180.69,1161.04,1170.42,10427061
2024-08-21,ICICI Bank,ICICIBANK.NS,1167.99,1169.63,1156.18,1165.85,17234142
2024-08-22,ICICI Bank,ICICIBANK.NS,1172.95,1183.47,1167.59,1181.98,8564142
2024-08-23,ICICI Bank,ICICIBANK.NS,1183.87,1195.77,1179.45,1194.28,7518309
2024-08-26,ICICI Bank,ICICIBANK.NS,1196.32,1205.65,1191.85,1204.01,10920226
2024-08-27,ICICI Bank,ICICIBANK.NS,1204.01,1223.06,1199.64,1216.96,16295325
2024-08-28,ICICI Bank,ICICIBANK.NS,1213.29,1217.01,1207.98,1214.48,12291305
2024-08-29,ICICI Bank,ICICIBANK.NS,1209.62,1225.54,1207.68,1212.54,10806748
2024-08-30,ICICI Bank,ICICIBANK.NS,1220.58,1226.09,1209.57,1219.79,21211148
2024-09-02,ICICI Bank,ICICIBANK.NS,1229.51,1229.71,1213.14,1220.53,12516759
2024-09-03,ICICI Bank,ICICIBANK.NS,1217.8,1241.37,1211.06,1238.15,19114907
2024-09-04,ICICI Bank,ICICIBANK.NS,1230.36,1234.18,1223.36,1226.88,13505843
2024-09-05,ICICI Bank,ICICIBANK.NS,1228.52,1235.32,1221.87,1226.49,9142811
2024-09-06,ICICI Bank,ICICIBANK.NS,1216.56,1224.45,1195.77,1198.9,10170479
2024-09-09,ICICI Bank,ICICIBANK.NS,1193.69,1228.82,1191.26,1225.54,13863250
2024-09-10,ICICI Bank,ICICIBANK.NS,1227.48,1231.84,1217.6,1227.83,15545130
2024-09-11,ICICI Bank,ICICIBANK.NS,1222.07,1229.81,1217.01,1226.88,11993242
2024-09-12,ICICI Bank,ICICIBANK.NS,1228.52,1247.38,1216.96,1242.56,15376442
2024-09-13,ICICI Bank,ICICIBANK.NS,1242.41,1246.33,1232.54,1240.78,9877288
2024-09-16,ICICI Bank,ICICIBANK.NS,1241.42,1255.91,1235.17,1253.18,8973335
2024-09-17,ICICI Bank,ICICIBANK.NS,1250.3,1262.51,1248.76,1258.39,11513121
2024-09-18,ICICI Bank,ICICIBANK.NS,1252.34,1285.43,1252.34,1278.49,12466597
2024-09-19,ICICI Bank,ICICIBANK.NS,1278.49,1290.05,1275.51,1282.11,13172268
2024-09-20,ICICI Bank,ICICIBANK.NS,1285.08,1351.92,1281.66,1328.2,73257767
2024-09-23,ICICI Bank,ICICIBANK.NS,1320.81,1321.6,1298.48,1311.78,11380409
2024-09-24,ICICI Bank,ICICIBANK.NS,1310.89,1321.21,1305.38,1308.5,13886037
2024-09-25,ICICI Bank,ICICIBANK.NS,1300.71,1317.58,1300.07,1313.71,8728019
2024-09-26,ICICI Bank,ICICIBANK.NS,1309.89,1323.14,1306.82,1318.87,11100869
2024-09-27,ICICI Bank,ICICIBANK.NS,1322.79,1322.79,1293.87,1296.6,17117379
2024-09-30,ICICI Bank,ICICIBANK.NS,1282.21,1286.87,1261.17,1263.25,12622212
2024-10-01,ICICI Bank,ICICIBANK.NS,1260.08,1270.45,1257.89,1264.64,10972413
2024-10-03,ICICI Bank,ICICIBANK.NS,1244.0,1256.06,1238.59,1246.73,17648551
2024-10-04,ICICI Bank,ICICIBANK.NS,1237.55,1254.72,1226.73,1230.26,13488887
2024-10-07,ICICI Bank,ICICIBANK.NS,1232.04,1253.28,1215.62,1224.45,20667247
2024-10-08,ICICI Bank,ICICIBANK.NS,1231.5,1238.25,1220.33,1227.13,12219259
2024-10-09,ICICI Bank,ICICIBANK.NS,1233.53,1255.41,1223.21,1234.62,14765997
2024-10-10,ICICI Bank,ICICIBANK.NS,1237.2,1245.09,1228.52,1233.98,9118195
2024-10-11,ICICI Bank,ICICIBANK.NS,1227.53,1231.3,1212.64,1213.64,8472512
2024-10-14,ICICI Bank,ICICIBANK.NS,1211.65,1228.42,1208.08,1222.32,11833929
2024-10-15,ICICI Bank,ICICIBANK.NS,1229.46,1248.67,1225.94,1245.89,11657338
2024-10-16,ICICI Bank,ICICIBANK.NS,1238.94,1245.34,1232.09,1233.63,7869727
2024-10-17,ICICI Bank,ICICIBANK.NS,1239.88,1247.33,1215.02,1221.82,8459497
2024-10-18,ICICI Bank,ICICIBANK.NS,1218.55,1259.18,1215.87,1254.82,11018126
2024-10-21,ICICI Bank,ICICIBANK.NS,1254.82,1262.61,1240.97,1249.41,7742775
2024-10-22,ICICI Bank,ICICIBANK.NS,1256.9,1275.06,1250.1,1257.79,20090801
2024-10-23,ICICI Bank,ICICIBANK.NS,1251.34,1258.24,1233.53,1242.02,14055447
2024-10-24,ICICI Bank,ICICIBANK.NS,1240.68,1250.8,1231.55,1243.16,12223031
2024-10-25,ICICI Bank,ICICIBANK.NS,1237.7,1259.18,1224.75,1245.84,13546055
2024-10-28,ICICI Bank,ICICIBANK.NS,1275.66,1297.79,1270.79,1282.95,24096412
2024-10-29,ICICI Bank,ICICIBANK.NS,1291.39,1325.13,1289.3,1321.65,20656117
2024-10-30,ICICI Bank,ICICIBANK.NS,1313.86,1320.71,1295.6,1302.1,15055031
2024-10-31,ICICI Bank,ICICIBANK.NS,1297.24,1308.85,1278.68,1282.36,23497314
2024-11-01,ICICI Bank,ICICIBANK.NS,1280.07,1286.27,1276.4,1281.91,1007022
2024-11-04,ICICI Bank,ICICIBANK.NS,1280.22,1281.91,1260.33,1267.42,14309121
2024-11-05,ICICI Bank,ICICIBANK.NS,1263.25,1291.34,1253.43,1286.77,16431920
2024-11-06,ICICI Bank,ICICIBANK.NS,1290.29,1304.93,1282.8,1292.38,12037405
2024-11-07,ICICI Bank,ICICIBANK.NS,1287.22,1292.82,1265.49,1268.91,9909035
2024-11-08,ICICI Bank,ICICIBANK.NS,1260.28,1265.24,1243.11,1249.21,11195808
2024-11-11,ICICI Bank,ICICIBANK.NS,1252.34,1266.13,1237.1,1259.58,8387780
2024-11-12,ICICI Bank,ICICIBANK.NS,1266.38,1285.08,1254.82,1260.87,13486168
2024-11-13,ICICI Bank,ICICIBANK.NS,1260.87,1266.48,1240.43,1244.1,12260404
2024-11-14,ICICI Bank,ICICIBANK.NS,1244.15,1257.99,1233.53,1247.33,9506892
2024-11-18,ICICI Bank,ICICIBANK.NS,1250.35,1252.93,1239.83,1243.85,6195554
2024-11-19,ICICI Bank,ICICIBANK.NS,1247.42,1251.34,1231.35,1239.54,11537317
2024-11-21,ICICI Bank,ICICIBANK.NS,1238.99,1247.28,1223.11,1240.97,9593870
2024-11-22,ICICI Bank,ICICIBANK.NS,1248.37,1271.59,1246.38,1268.26,11604338
2024-11-25,ICICI Bank,ICICIBANK.NS,1286.08,1301.16,1280.12,1290.99,22717581
2024-11-26,ICICI Bank,ICICIBANK.NS,1300.56,1304.19,1292.48,1294.96,7646955
2024-11-27,ICICI Bank,ICICIBANK.NS,1288.56,1300.81,1287.91,1290.74,21938082
2024-11-28,ICICI Bank,ICICIBANK.NS,1291.09,1300.47,1272.48,1276.5,22803745
2024-11-29,ICICI Bank,ICICIBANK.NS,1273.28,1293.27,1273.28,1290.15,11397228
2024-12-02,ICICI Bank,ICICIBANK.NS,1289.95,1300.52,1279.28,1294.66,9626400
2024-12-03,ICICI Bank,ICICIBANK.NS,1293.97,1302.75,1286.18,1298.38,11509276
2024-12-04,ICICI Bank,ICICIBANK.NS,1292.63,1309.89,1291.73,1305.97,11570281
2024-12-05,ICICI Bank,ICICIBANK.NS,1306.17,1332.62,1298.58,1326.27,19210697
2024-12-06,ICICI Bank,ICICIBANK.NS,1332.22,1336.79,1316.54,1318.58,8942672
2024-12-09,ICICI Bank,ICICIBANK.NS,1311.98,1318.87,1310.14,1312.18,8000764
2024-12-10,ICICI Bank,ICICIBANK.NS,1308.9,1321.8,1305.18,1320.26,8218214
2024-12-11,ICICI Bank,ICICIBANK.NS,1314.56,1321.06,1305.92,1317.34,8138066
2024-12-12,ICICI Bank,ICICIBANK.NS,1311.43,1328.5,1311.43,1319.07,9076896
2024-12-13,ICICI Bank,ICICIBANK.NS,1315.2,1336.83,1303.44,1334.6,13536684
2024-12-16,ICICI Bank,ICICIBANK.NS,1334.6,1340.11,1329.79,1335.79,9071006
2024-12-17,ICICI Bank,ICICIBANK.NS,1331.72,1337.78,1315.9,1323.54,9879257
2024-12-18,ICICI Bank,ICICIBANK.NS,1315.1,1324.73,1297.44,1304.09,8510595
2024-12-19,ICICI Bank,ICICIBANK.NS,1276.15,1293.02,1274.61,1277.05,11517304
2024-12-20,ICICI Bank,ICICIBANK.NS,1274.12,1287.81,1262.66,1278.53,58491181
2024-12-23,ICICI Bank,ICICIBANK.NS,1284.74,1296.99,1277.2,1286.87,6827512
2024-12-24,ICICI Bank,ICICIBANK.NS,1286.87,1294.51,1280.37,1287.32,7138516
2024-12-26,ICICI Bank,ICICIBANK.NS,1296.99,1302.7,1279.33,1287.42,7338444
2024-12-27,ICICI Bank,ICICIBANK.NS,1288.61,1305.87,1288.61,1297.54,4756066
2024-12-30,ICICI Bank,ICICIBANK.NS,1294.96,1316.34,1279.58,1284.74,14207425
2024-12-31,ICICI Bank,ICICIBANK.NS,1277.05,1280.07,1270.3,1271.84,8449607
2025-01-01,ICICI Bank,ICICIBANK.NS,1271.84,1283.1,1257.4,1273.82,4705399
2025-01-02,ICICI Bank,ICICIBANK.NS,1275.26,1283.5,1268.61,1280.72,7433222
2025-01-03,ICICI Bank,ICICIBANK.NS,1276.35,1278.14,1252.58,1255.36,11194997
2025-01-06,ICICI Bank,ICICIBANK.NS,1258.34,1267.97,1247.38,1254.42,7504047
2025-01-07,ICICI Bank,ICICIBANK.NS,1256.8,1279.08,1256.8,1269.45,7539758
2025-01-08,ICICI Bank,ICICIBANK.NS,1270.74,1275.16,1242.76,1254.07,7566309
2025-01-09,ICICI Bank,ICICIBANK.NS,1248.37,1255.07,1238.54,1252.73,8684920
2025-01-10,ICICI Bank,ICICIBANK.NS,1249.36,1255.26,1233.58,1240.28,7854524
2025-01-13,ICICI Bank,ICICIBANK.NS,1225.44,1234.43,1215.52,1220.33,9669336
2025-01-14,ICICI Bank,ICICIBANK.NS,1223.91,1235.32,1218.05,1230.8,10342698
2025-01-15,ICICI Bank,ICICIBANK.NS,1224.55,1234.87,1220.58,1228.77,5355382
2025-01-16,ICICI Bank,ICICIBANK.NS,1235.57,1245.89,1230.16,1239.54,11895924
